BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLKL,PSPL,PLSL,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PBFW,PLHW,PLTW,PLSY,PSTY,sgmp
0,6,6,2,6,6,3,3,43,Kalawai'a,Pescaia,2,6,6,77,0,0,0,0,0,0,0,37,73,0,65,2579,116,1,116,0,0,63,0,159,0,39,0,1,47,37,69,3,3,45,1,1,73,36,86,1,64,36,65,0,0,33,57,57,0,62,2,0,0,0,0,10,5,6,0,98,0,0,0,1,1,1,47,68,65,0,47,57,0,0,0,0,39,0,10,43,80,70,70,10,10,42,44,3,0,60,2,12,64,38,6,16,48,16,16,72,16,135,80,16,79,16,16,0,53,28,24,79,65,80,65,63,41,0,1,0,0,0
5,5,5,3,5,5,3,3,42,Dalton,King,2,5,5,85,0,0,0,0,0,0,0,40,77,0,37,10497,117,1,117,0,0,76,0,98,0,56,0,0,65,38,38,3,3,65,1,1,77,0,77,1,38,63,75,0,0,17,75,70,0,69,0,0,0,0,0,10,5,0,0,81,2,0,0,1,1,1,40,68,70,0,62,75,0,0,0,0,38,0,10,65,74,70,70,11,11,40,51,3,0,60,1,4,40,47,9,6,65,6,6,75,6,55,41,6,78,6,6,0,66,36,45,36,67,37,67,70,44,0,0,0,0,0
5,7,7,3,1,7,3,3,31,Brandon,Gooding,2,7,7,70,0,0,0,0,0,0,0,35,85,0,70,1116,118,1,118,0,0,78,0,17,0,38,0,0,52,70,70,3,3,54,2,2,85,6,85,1,70,48,48,0,0,20,52,58,0,50,2,0,0,0,0,0,5,0,0,45,1,0,0,1,1,1,39,76,62,0,42,53,0,0,0,0,29,0,0,42,77,69,69,11,11,65,75,4,0,46,1,15,70,56,16,10,51,10,10,77,10,80,80,10,50,10,10,0,50,57,61,70,51,70,55,55,70,0,0,0,0,0
5,5,5,3,5,5,3,3,41,Demonte,Meeks,2,5,5,78,0,0,0,0,0,0,0,42,86,0,88,8848,119,1,119,0,0,80,0,175,0,71,0,0,58,45,80,3,3,55,1,1,86,6,85,1,88,53,53,0,0,17,48,55,0,53,2,0,0,0,0,10,5,38,0,38,1,0,0,1,1,1,35,70,68,0,50,54,0,0,0,0,38,0,10,52,75,88,88,1,1,46,42,4,0,65,1,14,88,65,9,10,45,10,10,73,10,80,88,10,61,10,10,0,54,65,65,88,77,75,77,56,45,0,0,0,0,0
6,6,6,2,7,6,3,3,60,Deandre,Hughes,2,7,6,92,0,0,0,0,0,0,0,39,86,0,32,550,120,1,120,0,0,84,0,245,0,37,0,1,63,42,30,3,3,65,1,1,86,11,79,0,46,50,75,0,0,17,63,66,0,70,0,0,0,0,0,0,5,0,0,8,2,0,0,1,1,1,65,68,70,0,69,70,0,0,0,0,40,0,0,65,63,71,71,1,1,40,44,2,1,75,1,1,33,33,0,1,63,1,1,68,1,10,32,1,80,1,1,0,78,33,33,33,76,30,76,81,45,0,1,0,0,0
5,5,5,2,5,5,3,3,61,David,Cormier,2,5,5,92,0,0,0,0,0,0,0,39,90,0,27,7700,121,1,121,0,0,84,0,178,0,36,0,0,73,46,33,3,3,75,1,1,90,6,80,1,38,43,62,0,0,17,65,65,0,62,2,0,0,0,0,10,5,41,0,7,0,0,0,1,1,1,57,68,75,0,65,77,0,0,0,0,41,0,10,75,65,77,77,14,14,56,47,3,1,75,1,3,35,21,7,8,73,8,8,75,8,65,32,8,64,8,8,0,67,33,32,30,67,21,67,67,48,0,1,0,0,0
5,5,5,3,5,5,3,3,40,Lakota,Wills,2,5,5,83,0,0,0,1,1,0,0,40,81,0,80,11831,122,1,122,0,0,81,0,119,0,51,0,1,58,35,75,3,3,60,2,2,81,7,84,1,80,35,37,0,0,5,25,39,0,39,0,16,16,0,0,0,5,0,0,8,0,0,0,2,2,1,38,82,71,0,60,23,0,0,0,0,35,0,0,41,84,82,82,11,11,35,38,3,0,44,3,15,80,70,9,9,44,9,9,75,9,75,75,9,56,9,9,0,33,75,80,75,23,70,21,22,38,0,1,0,0,0
6,6,6,3,6,6,3,3,45,Kolby,Barker,2,6,6,79,0,0,0,2,2,0,0,51,76,0,67,9262,123,1,123,0,0,64,0,90,0,53,0,1,47,30,70,3,3,66,2,2,76,0,80,1,70,17,31,0,0,33,21,34,0,24,3,0,0,0,0,0,5,0,0,95,1,0,0,2,2,1,43,65,65,0,46,22,0,0,0,0,53,0,0,42,80,72,72,0,0,26,37,5,0,55,3,10,67,65,6,15,51,15,15,76,15,120,80,15,67,15,15,0,71,58,62,75,30,80,29,40,21,0,1,0,0,0
3,7,7,3,7,7,3,3,50,Jordan,Jackson,2,7,7,80,0,0,0,0,0,0,0,50,85,0,79,2049,124,1,124,0,0,76,0,173,0,77,0,1,50,63,83,4,4,59,2,2,85,7,77,1,74,50,50,0,0,34,50,50,0,50,2,0,0,0,0,0,5,0,0,94,0,0,0,1,1,1,50,70,70,0,50,50,0,0,0,0,50,0,0,50,83,82,82,14,14,78,67,6,0,35,5,11,79,26,14,15,50,15,15,77,15,125,77,15,50,15,15,0,50,23,23,77,75,83,75,50,64,0,0,0,0,0
6,6,6,1,6,6,3,3,40,Jalen,Mergerson,2,6,6,86,0,0,0,1,1,0,0,40,85,0,70,1321,125,1,125,0,0,80,0,95,0,54,0,1,52,41,65,3,3,64,1,1,85,13,78,1,69,46,49,0,0,33,59,61,0,56,2,0,0,0,0,10,5,0,0,10,1,0,0,1,1,1,40,74,81,0,65,64,0,0,0,0,40,0,10,56,64,69,69,1,1,41,39,1,0,55,1,18,70,65,6,5,54,5,5,71,5,40,65,5,75,5,5,0,72,70,75,65,61,65,66,70,45,0,1,0,0,0
6,6,6,1,7,6,0,0,39,Owen,Burk,2,6,6,94,0,0,0,0,0,0,0,37,91,0,35,5461,126,1,126,0,0,81,0,1,0,41,0,0,53,73,26,4,4,55,2,2,91,22,88,0,42,45,48,0,0,33,69,53,0,52,3,0,0,0,0,12,5,0,0,26,1,0,0,2,2,1,39,70,77,0,61,69,0,0,0,0,38,0,12,55,69,61,61,11,11,69,66,3,0,55,5,1,34,21,15,5,53,5,5,71,5,45,34,5,48,5,5,0,59,28,28,27,81,48,81,52,73,0,0,0,0,0
3,7,7,1,7,7,3,3,50,Wesley,Ndago,2,7,7,70,0,0,0,0,0,0,0,50,73,0,50,10760,127,1,127,0,0,63,0,160,0,68,0,1,50,64,50,3,3,50,2,2,73,2,85,0,50,74,79,0,0,21,50,50,0,74,3,0,0,1,0,0,5,0,0,72,0,0,0,1,1,1,50,82,50,0,50,50,0,0,0,1,49,0,0,50,84,71,71,0,0,71,67,4,0,50,1,6,50,50,14,18,50,18,18,74,18,150,50,18,50,18,18,0,50,50,50,50,50,50,50,50,67,0,0,0,0,0
6,6,6,1,6,6,0,0,72,Ben,Brittain,2,6,6,94,0,0,0,0,0,0,0,50,75,0,48,10934,128,1,128,0,0,75,0,36,0,50,0,0,55,73,46,4,4,56,2,2,75,16,82,1,50,45,49,0,1,2,65,65,0,48,2,0,0,0,0,3,5,106,0,12,2,0,0,1,1,2,75,40,52,0,60,73,0,0,0,0,26,0,3,54,65,67,67,0,0,75,78,4,1,48,5,0,50,47,5,4,52,4,4,73,4,35,33,4,50,4,4,0,67,40,48,50,67,45,67,67,69,0,1,0,0,0
8,8,8,1,8,8,0,0,60,Charles,Bein,2,8,8,70,0,0,0,1,1,0,0,72,65,0,50,1127,129,1,129,0,0,63,0,16,0,56,0,1,50,50,50,3,3,50,1,1,64,14,65,1,50,50,50,0,0,33,50,50,0,49,0,0,0,0,0,7,5,19,0,99,2,0,0,1,1,1,60,80,50,0,50,50,0,0,0,0,67,0,7,50,60,69,69,0,0,46,47,6,0,50,2,20,50,50,3,3,50,3,3,75,3,30,50,3,50,3,3,0,50,50,50,50,50,50,50,50,50,0,0,0,0,0
6,6,6,3,6,6,3,3,27,Jake,Spiewak,2,6,6,92,0,0,0,0,0,0,0,25,84,0,34,8821,130,1,130,0,0,77,0,88,0,35,0,0,68,33,30,3,3,70,1,1,84,0,81,1,60,60,73,0,0,33,64,64,0,70,0,0,0,0,0,0,5,33,0,11,0,0,0,1,1,1,38,96,85,0,65,74,0,0,0,0,35,0,0,70,67,69,69,1,1,32,22,3,0,70,3,3,64,42,5,5,68,5,5,76,5,40,32,5,82,5,5,0,65,31,29,29,67,36,67,67,29,0,1,0,0,0
7,7,7,0,7,7,0,0,42,Matthew,Dapore,2,7,7,70,0,0,0,0,0,0,0,65,73,0,48,8737,131,1,131,0,0,67,0,94,0,52,0,0,43,50,52,3,3,42,1,1,68,0,74,0,49,35,35,0,0,36,46,53,0,28,0,0,0,0,0,0,5,0,0,43,0,0,0,1,1,1,57,40,64,0,44,37,0,0,0,0,80,0,0,48,38,72,72,10,10,69,51,3,0,36,2,19,49,43,4,3,40,3,3,72,3,25,49,3,49,3,3,0,44,38,36,43,50,43,43,52,51,0,0,0,0,0
7,7,7,2,7,7,3,3,47,Ben,Jefferson,2,7,7,93,0,1,1,1,1,0,0,33,85,0,55,1149,132,1,132,0,0,81,0,244,0,55,0,1,65,35,65,3,3,65,1,1,85,13,87,1,65,44,54,0,0,33,70,60,0,54,0,0,0,0,0,10,5,31,0,27,0,0,0,1,1,1,33,48,77,0,65,70,0,0,0,0,27,0,10,65,64,66,66,1,1,39,22,0,1,52,2,3,60,63,4,3,65,3,3,71,3,25,67,3,67,3,3,0,60,52,55,63,75,60,75,70,28,0,0,0,0,0
5,5,5,1,5,5,3,3,34,Caden,Blum,2,5,5,83,0,0,0,0,0,0,0,25,80,0,71,12334,133,1,133,0,0,77,0,1,0,85,0,0,67,67,71,3,3,67,2,2,80,0,82,1,60,65,68,0,0,21,77,65,0,65,0,0,0,0,0,0,5,0,0,87,0,0,0,1,1,1,32,68,69,0,65,87,0,0,0,0,28,0,0,67,77,68,68,4,4,69,66,0,0,40,2,4,71,55,11,11,67,11,11,77,11,90,70,11,54,11,11,0,60,55,61,73,70,69,70,60,68,0,0,0,0,0
5,5,5,3,5,5,3,3,24,Ethan,Erickson,2,5,5,85,0,0,0,0,0,0,0,18,85,0,71,11076,134,1,134,0,0,80,0,15,0,59,0,0,47,41,70,4,4,47,2,2,85,11,85,1,75,45,47,0,0,34,30,52,0,48,2,0,0,0,0,0,5,0,0,14,2,0,0,1,1,1,19,80,54,0,23,46,0,0,0,0,21,0,0,37,75,70,70,10,11,48,44,3,0,39,5,17,71,67,7,5,27,5,5,74,5,45,72,5,50,5,5,0,28,67,71,72,36,72,59,50,43,0,0,0,0,0
6,6,6,1,6,6,3,3,40,Jayden,Goodwin,2,6,6,79,0,0,0,1,1,0,0,40,81,0,66,10799,135,1,135,0,0,85,0,191,0,67,0,1,62,49,65,3,3,63,1,1,81,6,80,1,74,43,53,0,0,33,62,63,0,46,0,0,0,0,0,1,5,106,0,16,2,0,0,1,1,1,42,70,70,0,56,60,0,0,0,0,40,0,1,63,72,69,69,1,1,49,52,2,1,60,2,18,66,60,6,2,62,2,2,73,2,20,65,2,79,2,2,0,59,70,70,65,55,65,55,57,42,0,0,0,0,0
2,8,8,1,8,8,3,3,30,Adam,Karas,2,8,8,70,0,1,1,0,0,0,0,30,74,0,50,1337,136,1,136,0,0,64,0,3,0,77,0,0,49,20,50,3,3,54,2,2,74,0,77,0,50,73,75,0,0,20,51,56,0,72,2,0,0,1,0,10,5,0,0,59,1,0,0,1,1,1,25,52,57,0,51,57,0,0,0,1,29,0,10,39,82,67,67,0,0,27,27,3,0,50,1,5,50,50,15,15,44,15,15,76,15,125,50,15,50,15,15,0,45,50,52,50,66,50,68,55,28,0,0,0,0,0
2,8,8,2,8,8,3,3,41,Mark,Hiestand,2,8,8,70,0,0,0,0,0,0,0,39,76,0,36,3363,137,1,137,0,0,66,0,95,0,48,0,1,34,72,30,4,4,38,2,2,76,6,74,0,37,74,75,0,0,34,38,41,0,75,0,0,0,1,0,0,5,47,0,56,1,0,0,2,2,1,38,68,39,0,39,37,0,0,0,1,43,0,0,32,82,68,68,1,1,87,86,6,0,24,3,5,32,24,15,15,16,15,15,77,15,125,35,15,56,15,15,0,51,36,35,31,70,46,70,48,77,0,1,0,0,0
7,7,7,2,7,7,3,3,62,Zion,Kelly,2,7,7,90,0,0,0,0,0,0,0,40,88,0,80,10017,138,1,138,0,0,85,0,171,0,40,0,1,58,40,61,3,3,67,1,1,88,0,80,1,75,40,40,0,0,17,60,64,0,40,0,0,0,0,0,0,5,0,0,17,2,0,0,1,1,2,65,40,75,0,59,49,0,1,0,0,40,0,0,61,61,74,74,0,14,40,40,4,0,75,0,16,80,80,4,3,67,3,3,70,3,30,61,3,81,3,3,0,60,80,80,61,59,61,56,49,40,0,0,0,0,0
6,6,6,2,7,6,3,3,30,Nik,Ognenovic,2,6,6,85,0,0,0,0,0,0,0,30,81,0,40,2191,140,2,140,0,0,70,0,7,0,61,0,0,66,75,55,3,3,72,2,2,81,11,84,1,50,70,70,0,0,21,63,63,0,70,2,0,0,0,0,0,5,8,0,11,1,0,0,1,1,1,30,78,72,0,57,73,0,0,0,0,30,0,0,72,72,70,70,11,11,72,78,3,0,70,5,4,49,30,15,11,66,11,11,77,11,92,50,11,68,11,11,0,59,30,30,50,63,50,63,63,75,0,0,0,0,0
10,10,10,0,7,10,3,3,30,Corey,Thomas Jr.,0,10,10,86,0,0,0,0,0,0,0,35,86,0,69,9475,141,2,141,0,0,74,2,120,0,71,0,1,40,64,73,3,3,62,2,2,86,11,83,0,72,50,50,0,0,17,50,50,0,50,0,0,0,0,0,0,5,106,0,2,2,0,0,1,1,2,30,74,74,0,40,40,0,0,0,0,30,0,1,30,70,69,69,11,0,62,62,3,0,40,3,18,65,70,14,7,40,7,7,76,7,60,84,7,64,7,7,0,40,70,70,73,82,73,82,50,64,0,0,0,0,0
6,6,6,0,6,6,3,3,40,DiMarco,Johnson,2,6,6,86,0,0,0,3,3,0,0,40,93,0,62,10031,142,2,142,0,0,79,0,222,0,55,0,1,55,21,60,3,3,60,1,1,94,2,78,1,64,50,55,0,0,21,55,55,0,55,0,0,0,0,0,0,5,0,0,39,0,0,0,1,1,1,40,78,77,0,55,48,0,0,0,0,40,0,11,55,65,69,69,14,14,32,39,6,1,60,3,17,73,76,5,5,55,5,5,73,5,41,58,5,65,5,5,0,58,70,76,45,68,45,68,57,40,0,1,0,0,0
6,6,6,0,6,6,3,3,30,Blake,Hester,2,6,6,93,0,0,0,0,0,0,0,30,89,0,69,4147,143,2,143,0,0,79,0,36,0,60,0,1,58,21,65,3,3,60,1,1,89,0,86,1,64,50,55,0,0,17,61,62,0,55,0,0,0,0,0,0,5,0,0,18,1,0,0,1,1,1,30,74,74,0,59,71,0,0,0,0,30,0,0,60,63,63,63,11,11,18,37,5,0,60,2,1,75,60,6,2,58,2,2,70,2,20,69,2,70,2,2,0,62,63,61,50,65,50,65,62,40,0,1,0,0,0
7,7,7,2,7,7,3,3,40,Chu,Ogbonna,2,7,7,90,0,3,3,3,3,2,2,40,93,0,74,2314,144,2,144,0,0,83,2,222,0,58,0,1,58,37,66,3,3,62,1,1,93,2,78,1,67,50,55,0,0,0,52,58,0,55,0,0,0,0,0,10,5,26,0,13,2,0,0,1,1,1,40,72,76,0,53,58,0,0,0,0,40,0,10,55,63,72,72,0,0,17,42,3,1,60,1,16,74,80,4,2,58,2,2,74,2,20,61,2,70,2,2,0,58,76,84,58,76,56,76,68,41,0,1,0,0,0
8,8,8,0,5,8,3,3,30,Michael,Snowden,0,8,8,84,0,0,0,0,0,0,0,30,89,0,60,9528,145,2,145,0,0,78,0,189,0,34,0,1,64,37,73,3,3,65,1,1,89,0,85,1,70,50,50,0,0,20,69,67,0,50,0,0,0,0,0,0,5,13,0,20,0,0,0,1,1,1,30,70,67,0,62,66,0,0,0,0,30,0,0,58,72,68,68,0,0,42,40,3,0,50,1,14,78,63,7,5,64,5,5,74,5,40,83,5,70,5,5,0,70,64,64,70,72,52,72,73,37,0,1,0,0,0
6,6,6,0,6,6,3,3,30,Kyle,Bischof,2,6,6,86,0,0,0,1,1,0,0,30,88,0,68,8712,146,2,146,0,0,71,0,69,0,41,0,1,40,37,72,3,3,56,1,1,88,0,86,0,64,50,50,0,0,17,50,50,0,50,0,0,0,0,0,0,5,0,0,40,0,0,0,1,1,2,30,70,75,0,40,40,0,0,0,0,30,0,0,30,73,64,64,11,11,30,45,5,1,50,2,14,69,65,6,8,40,8,8,72,8,64,71,8,60,8,8,0,40,65,67,67,60,67,70,50,40,0,1,0,0,0
9,9,9,1,7,9,3,3,40,Sean,Conroy,0,9,9,90,0,0,0,0,0,0,0,40,89,0,73,8753,147,2,147,0,0,83,2,67,0,27,0,0,60,38,73,3,3,60,1,1,89,2,77,1,73,50,55,0,0,17,45,50,0,55,2,0,0,0,0,0,5,0,0,44,1,0,0,1,1,1,40,85,82,0,59,60,0,0,0,0,40,0,0,50,66,73,73,3,3,39,39,5,0,40,3,17,84,69,4,4,55,4,4,70,4,35,61,4,80,4,4,0,63,69,69,61,72,61,73,69,37,0,0,0,0,0
8,8,8,0,8,8,3,3,30,Juan,Jarrett,2,8,8,83,0,0,0,0,0,0,0,30,88,0,69,8716,148,2,148,0,0,74,0,156,0,29,0,1,50,38,71,3,3,62,2,2,88,0,86,0,69,50,50,0,0,20,50,50,0,50,0,0,0,0,0,0,5,4,0,17,0,0,0,1,1,1,30,68,75,0,45,50,0,0,0,0,30,0,0,40,72,69,69,11,11,39,39,2,1,50,1,15,73,57,3,4,50,4,4,73,4,32,73,4,65,4,4,0,40,67,67,75,78,71,78,50,38,0,0,0,0,0
7,7,7,1,7,7,3,3,30,A.J.,Watts,2,7,7,86,0,0,0,0,0,0,0,30,93,0,84,2384,149,2,149,0,0,83,0,160,0,55,0,0,64,36,70,3,3,66,2,2,93,47,84,0,70,50,50,0,0,17,54,50,0,50,0,0,0,0,0,0,5,21,0,18,1,0,0,1,1,1,30,70,76,0,44,59,0,0,0,0,30,0,0,40,68,81,81,5,5,38,37,3,1,40,5,18,83,85,3,4,56,4,4,73,4,33,65,4,78,4,4,0,57,84,85,70,73,65,73,68,39,0,0,0,0,0
7,8,8,0,7,8,3,3,32,Tyson,Durant,2,8,8,90,0,0,0,0,0,0,0,30,90,0,68,8891,150,2,150,0,0,84,0,242,0,67,0,1,57,44,68,3,3,69,1,1,90,0,82,0,68,50,50,0,0,21,57,59,0,50,0,0,0,0,0,0,5,1,0,34,2,0,0,1,1,1,30,70,78,0,55,57,0,0,0,0,30,0,0,30,64,68,68,0,0,50,45,2,0,50,1,16,83,74,7,1,57,1,1,72,1,15,62,1,72,1,1,0,59,74,74,68,79,62,79,69,44,0,0,0,0,0
6,6,6,0,6,6,3,3,40,Jonzell,Norrils,2,6,6,90,0,0,0,0,0,0,0,40,92,0,60,8787,151,2,151,0,0,84,0,155,0,50,0,0,54,36,60,3,3,60,2,2,92,10,76,0,61,50,55,0,0,5,66,72,0,55,2,0,0,0,0,0,5,2,0,6,1,0,0,1,1,1,40,88,83,0,70,62,0,0,0,0,40,0,0,54,65,73,73,11,11,36,36,6,1,40,5,1,74,60,5,5,54,5,5,70,5,40,60,5,82,5,5,0,66,56,59,58,68,55,68,72,39,0,0,0,0,0
5,5,5,1,5,5,3,3,30,Nazir,Sy,0,5,5,70,0,0,0,0,0,0,0,30,80,0,68,2324,152,2,152,0,0,50,2,176,0,76,0,1,30,59,72,3,3,30,2,2,80,2,73,0,66,58,59,0,0,34,50,50,0,61,0,0,0,0,0,0,5,36,0,11,0,0,0,1,1,1,30,76,61,0,40,53,0,0,0,0,30,0,0,30,79,69,69,0,0,70,68,6,0,50,5,12,61,30,12,18,30,18,18,74,18,145,79,18,50,18,18,0,40,30,30,67,63,79,63,62,69,0,0,0,0,0
5,5,5,2,5,5,3,3,30,Michael,Scott,2,5,5,83,0,0,0,0,0,0,0,30,85,0,75,2228,153,2,153,0,0,79,2,175,0,46,0,1,58,38,73,3,3,60,2,2,85,0,88,0,75,50,50,0,0,17,65,65,0,50,0,0,0,0,0,0,5,0,0,5,0,0,0,2,2,2,30,70,73,0,50,65,0,0,0,0,30,0,12,40,79,75,75,11,11,36,15,5,0,50,2,15,73,66,9,10,58,10,10,75,10,85,73,10,65,10,10,0,50,66,66,73,75,73,75,65,12,0,0,0,0,0
9,9,9,0,7,9,3,3,40,Shawn,Naim,0,9,9,92,0,0,0,0,0,0,0,30,91,0,40,8762,154,2,154,0,0,76,2,59,0,49,0,0,67,37,55,3,3,69,1,1,91,10,81,0,50,55,55,0,0,21,60,55,0,55,0,0,0,0,0,0,5,0,0,81,0,0,0,1,1,2,40,80,77,0,60,60,0,0,0,0,30,0,0,69,60,68,68,0,0,37,10,6,1,69,1,3,69,40,4,5,67,5,5,76,5,40,50,5,79,5,5,0,60,40,40,40,60,40,58,60,20,2,0,0,0,0
7,7,7,0,7,7,3,3,40,Jasaiah,Gathings,2,7,7,92,0,0,0,0,0,0,0,30,90,0,40,2379,155,2,155,0,0,78,0,228,0,31,0,1,63,36,55,3,3,65,1,1,90,0,82,1,50,55,55,0,0,2,61,60,0,55,0,0,0,0,0,1,5,0,0,80,0,0,0,1,1,2,40,72,76,0,59,60,0,0,0,0,30,0,0,65,61,67,67,0,0,38,38,3,1,65,1,3,69,40,4,3,63,3,3,75,3,25,50,3,79,3,3,0,60,40,40,40,80,40,80,74,36,0,0,0,0,0
8,8,8,2,8,8,3,3,43,Charles,Amankwaa,2,8,8,86,0,0,0,3,3,0,0,40,94,0,78,7438,156,2,156,0,0,82,0,189,0,41,0,0,60,37,68,3,3,62,1,1,94,0,79,1,66,50,55,0,0,17,40,61,0,55,0,0,16,0,0,3,5,0,0,12,0,0,0,1,1,1,42,68,76,0,50,58,0,0,0,0,40,0,12,50,64,76,76,10,10,38,37,5,1,50,3,18,78,71,1,3,60,3,3,71,3,27,60,3,70,3,3,0,60,82,81,62,72,60,72,70,39,0,1,0,0,0
9,9,9,0,10,9,3,3,50,MyJaden,Horton,2,9,9,89,0,0,0,0,0,0,0,40,92,0,69,8716,157,2,157,0,0,84,0,223,0,60,0,0,58,37,70,3,3,62,2,2,92,2,85,1,67,50,55,0,0,17,62,62,0,55,2,0,0,0,0,0,5,0,0,19,2,0,0,1,1,2,60,80,83,0,52,62,0,0,0,0,40,0,0,50,60,69,69,0,8,41,38,5,0,56,15,16,77,75,1,4,58,4,4,74,4,35,61,4,65,4,4,0,72,75,75,67,72,65,72,72,37,0,0,0,0,0
10,10,10,1,10,10,3,3,30,Michael,Mathison,2,10,10,85,0,0,0,0,0,0,0,30,93,0,40,2361,158,2,158,0,0,86,0,191,0,64,0,0,68,42,55,3,3,72,1,1,93,0,88,1,50,65,65,0,0,21,59,63,0,68,0,0,0,0,0,12,5,0,0,3,1,0,0,1,1,1,30,62,70,0,62,63,0,0,0,0,30,0,12,70,59,76,76,0,0,37,39,6,1,72,11,3,62,40,0,2,68,2,2,70,2,20,50,2,98,2,2,0,63,40,40,40,73,40,73,73,37,0,0,0,0,0
5,5,5,0,5,5,3,3,40,Kenyon,Sholty,0,5,5,85,0,0,0,0,0,0,0,30,87,0,40,3406,159,2,159,0,0,69,2,107,0,53,0,0,65,56,55,3,3,67,2,2,87,7,86,1,50,62,68,0,0,5,70,70,0,70,0,0,0,0,0,0,5,0,0,84,2,0,0,1,1,1,40,87,74,0,68,75,0,0,0,0,30,0,0,67,79,67,67,0,0,39,39,0,0,67,1,4,81,40,11,10,65,10,10,76,10,85,50,10,70,10,10,0,65,40,40,40,65,40,66,63,36,0,0,0,0,0
8,8,8,0,8,8,3,3,40,Oran,Singleton Jr.,2,8,8,92,0,0,0,0,0,0,0,30,93,0,40,2139,160,2,160,0,0,86,0,245,0,30,0,1,70,40,55,3,3,62,2,2,93,34,83,1,50,55,55,0,0,17,61,63,0,55,0,0,0,0,0,12,5,38,0,13,1,0,0,1,1,1,40,78,80,0,62,63,0,0,0,0,30,0,12,63,60,71,71,0,0,40,40,3,1,60,1,3,70,40,3,1,70,1,1,71,1,8,50,1,82,1,1,0,63,40,40,40,73,40,73,73,44,0,1,0,0,0
7,7,7,0,7,7,3,3,30,Anthony,Williams Jr.,0,7,7,93,0,0,0,0,0,0,0,30,92,0,40,3089,161,2,161,0,0,81,2,218,0,27,0,0,63,40,55,3,3,65,2,2,92,7,90,1,50,50,55,0,0,17,65,65,0,55,0,0,0,0,0,0,5,26,0,2,2,0,0,1,1,1,30,76,74,0,70,70,0,0,0,0,30,0,0,50,68,72,72,11,11,14,39,2,0,60,2,1,71,40,4,4,63,4,4,73,4,35,50,4,81,4,4,0,72,40,40,40,79,40,79,82,37,0,0,0,0,0
9,9,9,1,6,9,3,3,45,Jeslord,Boateng,0,9,9,83,0,0,0,0,0,0,0,33,89,0,78,8877,162,2,162,0,0,78,2,237,0,11,0,0,59,41,74,3,3,69,1,1,89,18,76,0,78,44,41,0,0,2,59,59,0,58,0,0,0,0,0,0,5,0,0,9,0,0,0,1,1,1,45,78,84,0,59,59,0,0,0,0,43,0,0,59,78,78,78,0,0,36,10,4,0,58,1,13,80,64,6,8,59,8,8,73,8,70,74,8,55,8,8,0,59,64,64,74,59,74,59,69,26,0,0,0,0,0
5,5,5,2,4,5,3,3,30,Ryan,McClain,3,5,5,70,0,0,0,0,0,0,0,30,80,0,70,7693,163,2,163,0,0,64,0,76,0,33,0,1,40,39,69,3,3,50,2,2,80,2,77,0,74,50,50,0,0,21,50,50,0,50,2,0,0,0,0,0,5,0,0,45,0,0,0,2,2,0,30,78,65,0,50,40,0,0,0,0,30,0,0,30,80,72,72,11,11,37,37,2,0,40,1,10,64,50,13,10,40,10,10,76,10,80,74,10,50,10,10,0,40,50,50,69,70,79,70,70,37,0,0,0,0,0
10,10,10,0,10,10,3,3,30,Konata,Mumpfield,2,10,10,92,0,0,0,0,0,0,0,30,92,0,54,2318,164,2,164,0,0,88,0,240,0,55,0,1,64,37,47,3,3,70,2,2,92,7,86,0,48,51,48,0,0,17,60,62,0,51,3,0,0,0,0,0,5,36,0,9,2,0,0,1,1,1,30,74,73,0,62,62,0,0,0,0,30,0,0,64,61,74,74,3,3,36,39,3,0,60,3,3,66,50,0,2,64,2,2,73,2,18,51,2,81,2,2,0,72,50,52,48,82,50,82,72,36,0,0,0,0,0
